timestamp, cpu_usage, memory_usage

1745468176.2717922, 133.0, 84.0078125
1745468176.272287, 133.0, 84.0078125
1745468176.1433268, 465.4, 84.0
1745468176.3184147, 121.9, 84.01171875
1745468176.2375677, 162.5, 84.0078125
1745468176.318911, 121.9, 84.01171875
1745468176.274273, 145.1, 84.0078125
1745468176.214753, 162.5, 84.0078125
1745468176.313952, 121.9, 84.0078125
1745468176.217232, 306.8, 84.0078125
1745468176.2519522, 133.0, 84.0078125
1745468176.2331026, 155.1, 84.0078125
1745468176.2757614, 145.1, 84.0078125
1745468176.2554224, 133.0, 84.0078125
1745468176.2370703, 162.5, 84.0078125
1745468176.2623668, 150.0, 84.0078125
1745468176.289647, 140.2, 84.0078125
1745468176.2360802, 149.3, 84.0078125
1745468176.220704, 162.5, 84.0078125
1745468176.3164334, 129.4, 84.0078125
1745468176.261375, 160.3, 84.0078125
1745468176.265343, 150.0, 84.0078125
1745468176.2668324, 160.3, 84.0078125
1745468176.2519522, 150.2, 84.0078125
1745468176.1175373, 473.1, 83.99609375
1745468176.2365744, 162.5, 84.0078125
1745468176.181521, 310.3, 84.00390625
1745468176.094224, 565.2, 83.95703125
1745468176.214753, 155.1, 84.0078125
1745468176.215745, 155.1, 84.0078125
1745468176.2469907, 145.3, 84.0078125
1745468176.2975852, 125.0, 84.0078125
1745468176.274273, 145.1, 84.0078125
1745468176.2747672, 145.1, 84.0078125
1745468176.2683196, 150.0, 84.0078125
1745468176.2688155, 150.0, 84.0078125
1745468176.2703044, 150.0, 84.0078125
1745468176.2549272, 156.2, 84.0078125
1745468176.2772474, 145.1, 84.0078125
1745468176.1472945, 400.6, 84.0
1745468176.2990725, 129.0, 84.0078125
1745468176.2489765, 208.9, 84.0078125
1745468176.2569118, 133.0, 84.0078125
1745468176.1849926, 310.3, 84.00390625
1745468176.2559192, 133.0, 84.0078125
1745468176.3010547, 133.0, 84.0078125
1745468176.280223, 137.5, 84.0078125
1745468176.2013583, 172.0, 84.0078125
1745468176.286672, 134.4, 84.0078125
1745468176.2593908, 142.0, 84.0078125
1745468176.2807186, 137.5, 84.0078125
1745468176.1884649, 156.3, 84.00390625
1745468176.2350876, 162.5, 84.0078125
1745468176.3055193, 113.6, 84.0078125
1745468176.1527517, 412.5, 84.0
1745468176.3278387, 112.5, 84.1484375
1745468176.3040307, 116.4, 84.0078125
1745468176.2787356, 129.0, 84.0078125
1745468176.278239, 137.5, 84.0078125
1745468176.2504632, 137.5, 84.0078125
1745468176.300065, 125.0, 84.0078125
1745468176.279232, 137.5, 84.0078125
1745468176.279232, 137.5, 84.0078125
1745468176.286672, 134.4, 84.0078125
1745468176.198383, 172.0, 84.00390625
1745468176.3010547, 129.0, 84.0078125
1745468176.2628627, 160.3, 84.0078125
1745468176.241041, 149.6, 84.0078125
1745468176.2608788, 154.4, 84.0078125
1745468176.258399, 142.0, 84.0078125
1745468176.2559192, 133.0, 84.0078125
1745468176.1641624, 272.4, 84.0
1745468176.2345908, 162.5, 84.0078125
1745468176.2569118, 133.0, 84.0078125
1745468176.2097912, 184.8, 84.0078125
1745468176.2732792, 133.0, 84.0078125
1745468176.265343, 150.0, 84.0078125
1745468176.184, 310.3, 84.00390625
1745468176.288655, 140.2, 84.0078125
1745468176.3109756, 125.0, 84.0078125
1745468176.241535, 149.6, 84.0078125
1745468176.2822065, 145.1, 84.0078125
1745468176.2876632, 150.4, 84.0078125
1745468176.2851834, 134.4, 84.0078125
1745468176.2901447, 129.0, 84.0078125
1745468176.2405436, 149.6, 84.0078125
1745468176.2608788, 144.1, 84.0078125
1745468176.2588954, 142.0, 84.0078125
1745468176.2494729, 156.2, 84.0078125
1745468176.1770566, 337.5, 84.00390625
1745468176.26336, 144.1, 84.0078125
1745468176.2931192, 133.0, 84.0078125
1745468176.313952, 129.4, 84.0078125
1745468176.258399, 142.0, 84.0078125
1745468176.241535, 149.6, 84.0078125
1745468176.2097912, 184.8, 84.0078125
1745468176.2856796, 129.0, 84.0078125
1745468176.2509587, 137.5, 84.0078125
1745468176.2911372, 133.0, 84.0078125
1745468176.1894553, 250.0, 84.00390625
1745468176.3144467, 125.0, 84.0078125
1745468176.253935, 133.0, 84.0078125
1745468176.2851834, 137.5, 84.0078125
1745468176.2941117, 125.0, 84.0078125
1745468176.286175, 145.1, 84.0078125
1745468176.2440152, 143.3, 84.0078125
1745468176.2266548, 142.0, 84.0078125
1745468176.296097, 125.0, 84.0078125
1745468176.2524471, 137.5, 84.0078125
1745468176.2296307, 142.0, 84.0078125
1745468176.2747672, 129.0, 84.0078125
1745468176.266336, 160.3, 84.0078125
1745468176.2286403, 142.0, 84.0078125
1745468176.272287, 150.0, 84.0078125
1745468176.2440152, 143.3, 84.0078125
1745468176.2608788, 144.1, 84.0078125
1745468176.2752645, 129.0, 84.0078125
1745468176.289647, 129.0, 84.0078125
1745468176.313455, 125.0, 84.0078125
1745468176.286175, 129.0, 84.0078125
1745468176.2717922, 133.0, 84.0078125
1745468176.2137587, 155.1, 84.0078125
1745468176.3149436, 125.0, 84.0078125
1745468176.2836952, 140.2, 84.0078125
1745468176.3154395, 121.9, 84.0078125
1745468176.1760645, 337.5, 84.00390625
1745468176.2856796, 137.5, 84.0078125
1745468176.2752645, 129.0, 84.0078125
1745468176.207807, 172.0, 84.0078125
1745468176.2345908, 149.3, 84.0078125
1745468176.3208947, 114.7, 84.01171875
1745468176.2311194, 162.5, 84.0078125
1745468176.3154395, 129.4, 84.0078125
1745468176.2683196, 150.0, 84.0078125
1745468176.3025432, 116.4, 84.0078125
1745468176.2797267, 137.5, 84.0078125
1745468176.2385592, 142.0, 84.0078125
1745468176.2767513, 140.2, 84.0078125
1745468176.2703044, 150.0, 84.0078125
1745468176.2708027, 150.0, 84.0078125
1745468176.2529428, 137.5, 84.0078125
1745468176.2970881, 125.0, 84.0078125
1745468176.2995665, 133.0, 84.0078125
1745468176.2975852, 125.0, 84.0078125
1745468176.2797267, 140.2, 84.0078125
1745468176.286175, 145.1, 84.0078125
1745468176.2797267, 137.5, 84.0078125
1745468176.3278387, 112.5, 84.1484375
1745468176.3273425, 112.5, 84.1484375
1745468176.182512, 156.3, 84.00390625
1745468176.1805274, 310.3, 84.00390625
1745468176.3030393, 116.4, 84.0078125
1745468176.2965903, 125.0, 84.0078125
1745468176.198383, 172.0, 84.00390625
1745468176.1611836, 401.8, 84.0
1745468176.2231832, 149.6, 84.0078125
1745468176.3075047, 125.0, 84.0078125
1745468176.3298228, 112.5, 84.1484375
1745468176.2787356, 140.2, 84.0078125
1745468176.278239, 137.5, 84.0078125
1745468176.278239, 137.5, 84.0078125
1745468176.2995665, 133.0, 84.0078125
1745468176.225167, 149.6, 84.0078125
1745468176.3283346, 112.5, 84.1484375
1745468176.288161, 134.4, 84.0078125
1745468176.3089914, 142.7, 84.0078125
1745468176.3308148, 112.5, 84.1484375
1745468176.3065114, 113.6, 84.0078125
1745468176.1403508, 425.0, 84.0
1745468176.260384, 142.0, 84.0078125
1745468176.2440152, 143.3, 84.0078125
1745468176.271295, 142.0, 84.0078125
1745468176.3318064, 112.5, 84.1484375
1745468176.1993752, 162.5, 84.0078125
1745468176.3298228, 127.2, 84.1484375
1745468176.3595843, 137.5, 84.15234375
1745468176.280223, 137.5, 84.0078125
1745468176.3184147, 116.4, 84.01171875
1745468176.3084955, 125.0, 84.0078125
1745468176.3476791, 114.7, 84.15234375
1745468176.3169265, 129.4, 84.01171875
1745468176.265343, 150.0, 84.0078125
1745468176.3362718, 110.8, 84.1484375
1745468176.251456, 137.5, 84.0078125
1745468176.242527, 156.2, 84.0078125
1745468176.3109756, 113.6, 84.0078125
1745468176.3382547, 114.7, 84.1484375
1745468176.3625586, 133.0, 84.15234375
1745468176.3084955, 125.0, 84.0078125
1745468176.286175, 129.0, 84.0078125
1745468176.2678244, 133.0, 84.0078125
1745468176.2261596, 162.5, 84.0078125
1745468176.258399, 144.1, 84.0078125
1745468176.3179219, 129.4, 84.01171875
1745468176.261375, 144.1, 84.0078125
1745468176.2509587, 137.5, 84.0078125
1745468176.3119664, 116.4, 84.0078125
1745468176.2489765, 156.2, 84.0078125
1745468176.3179219, 116.4, 84.01171875
1745468176.2534387, 137.5, 84.0078125
1745468176.2340953, 162.5, 84.0078125
1745468176.2683196, 150.0, 84.0078125
1745468176.3323026, 122.8, 84.1484375
1745468176.2673278, 150.0, 84.0078125
1745468176.3114717, 113.6, 84.0078125
1745468176.2946067, 133.0, 84.0078125
1745468176.2365744, 266.0, 84.0078125
1745468176.258399, 144.1, 84.0078125
1745468176.243519, 156.2, 84.0078125
1745468176.2936165, 125.0, 84.0078125
1745468176.3228807, 112.5, 84.01171875
1745468176.3223844, 112.5, 84.01171875
1745468176.3456953, 112.5, 84.15234375
1745468176.3456953, 112.5, 84.15234375
1745468176.315935, 113.6, 84.0078125
1745468176.3218906, 122.8, 84.01171875
1745468176.3149436, 121.9, 84.0078125
1745468176.2301276, 142.0, 84.0078125
1745468176.3466873, 112.5, 84.15234375
1745468176.2752645, 129.0, 84.0078125
1745468176.3223844, 112.5, 84.01171875
1745468176.3551195, 133.0, 84.15234375
1745468176.26336, 144.1, 84.0078125
1745468176.3481746, 116.4, 84.15234375
1745468176.2673278, 149.6, 84.0078125
1745468176.2901447, 129.0, 84.0078125
1745468176.3199039, 114.7, 84.01171875
1745468176.320399, 114.7, 84.01171875
1745468176.2588954, 142.0, 84.0078125
1745468176.3437111, 110.8, 84.15234375
1745468176.313952, 121.9, 84.0078125
1745468176.3461907, 116.4, 84.15234375
1745468176.3174238, 113.6, 84.01171875
1745468176.2941117, 125.0, 84.0078125
1745468176.3451986, 116.4, 84.15234375
1745468176.2941117, 133.0, 84.0078125
1745468176.3779354, 137.5, 84.15234375
1745468176.3461907, 112.5, 84.15234375
1745468176.3223844, 112.5, 84.01171875
1745468176.215745, 155.1, 84.0078125
1745468176.1800332, 156.3, 84.00390625
1745468176.2941117, 133.0, 84.0078125
1745468176.245009, 143.3, 84.0078125
1745468176.3233757, 122.8, 84.01171875
1745468176.3045263, 129.4, 84.0078125
1745468176.3045263, 113.6, 84.0078125
1745468176.3248625, 122.8, 84.14453125
1745468176.2995665, 133.0, 84.0078125
1745468176.3327987, 120.2, 84.1484375
1745468176.213263, 230.4, 84.0078125
1745468176.245505, 143.3, 84.0078125
1745468176.2127683, 155.1, 84.0078125
1745468176.2807186, 137.5, 84.0078125
1745468176.2970881, 125.0, 84.0078125
1745468176.3030393, 125.0, 84.0078125
1745468176.3060162, 125.0, 84.0078125
1745468176.3040307, 116.4, 84.0078125
1745468176.2980804, 125.0, 84.0078125
1745468176.2876632, 134.4, 84.0078125
1745468176.3600795, 137.5, 84.15234375
1745468176.280223, 137.5, 84.0078125
1745468176.3655367, 133.0, 84.15234375
1745468176.3060162, 121.9, 84.0078125
1745468176.3293266, 112.5, 84.1484375
1745468176.1844966, 310.3, 84.00390625
1745468176.2876632, 134.4, 84.0078125
1745468176.3610728, 137.5, 84.15234375
1745468176.3367682, 110.8, 84.1484375
1745468176.335775, 117.6, 84.1484375
1745468176.3605752, 137.5, 84.15234375
1745468176.2851834, 200.7, 84.0078125
1745468176.33776, 110.8, 84.1484375
1745468176.2648475, 150.0, 84.0078125
1745468176.3372645, 114.7, 84.1484375
1745468176.2335994, 162.5, 84.0078125
1745468176.2261596, 142.0, 84.0078125
1745468176.3099835, 125.0, 84.0078125
1745468176.3704944, 127.2, 84.15234375
1745468176.3392475, 110.8, 84.1484375
1745468176.261375, 144.1, 84.0078125
1745468176.3580952, 133.0, 84.15234375
1745468176.277743, 137.5, 84.0078125
1745468176.3590877, 137.5, 84.15234375
1745468176.3655367, 133.0, 84.15234375
1745468176.3908322, 125.0, 84.15234375
1745468176.335775, 110.8, 84.1484375
1745468176.335775, 110.8, 84.1484375
1745468176.3367682, 110.8, 84.1484375
1745468176.3670223, 133.9, 84.15234375
1745468176.3308148, 127.2, 84.1484375
1745468176.3352787, 117.6, 84.1484375
1745468176.3332946, 112.5, 84.1484375
1745468176.3620627, 137.5, 84.15234375
1745468176.2579033, 142.0, 84.0078125
1745468176.3010547, 129.0, 84.0078125
1745468176.3397434, 110.8, 84.15234375
1745468176.2028477, 245.5, 84.0078125
1745468176.283199, 145.1, 84.0078125
1745468176.3704944, 130.2, 84.15234375
1745468176.3392475, 112.5, 84.1484375
1745468176.3094873, 125.0, 84.0078125
1745468176.340735, 112.5, 84.15234375
1745468176.340735, 112.5, 84.15234375
1745468176.2340953, 218.0, 84.0078125
1745468176.289647, 133.0, 84.0078125
1745468176.3387506, 120.2, 84.1484375
1745468176.2856796, 137.5, 84.0078125
1745468176.3119664, 125.0, 84.0078125
1745468176.37496, 133.9, 84.15234375
1745468176.2668324, 150.0, 84.0078125
1745468176.3630557, 137.5, 84.15234375
1745468176.3174238, 116.4, 84.01171875
1745468176.3025432, 116.4, 84.0078125
1745468176.3402424, 114.7, 84.15234375
1745468176.3496633, 112.5, 84.15234375
1745468176.3129609, 125.0, 84.0078125
1745468176.3526394, 142.0, 84.15234375
1745468176.3496633, 118.1, 84.15234375
1745468176.380911, 133.0, 84.15234375
1745468176.3164334, 121.9, 84.0078125
1745468176.3466873, 112.5, 84.15234375
1745468176.3466873, 112.5, 84.15234375
1745468176.3466873, 112.5, 84.15234375
1745468176.3461907, 112.5, 84.15234375
1745468176.3576002, 137.5, 84.15234375
1745468176.3561113, 129.4, 84.15234375
1745468176.3471825, 112.5, 84.15234375
1745468176.2747672, 129.0, 84.0078125
1745468176.3947997, 133.0, 84.15234375
1745468176.3238726, 122.8, 84.01171875
1745468176.12448, 450.7, 84.0
1745468176.3620627, 137.5, 84.15234375
1745468176.3650396, 133.0, 84.15234375
1745468176.3055193, 113.6, 84.0078125
1745468176.2951038, 133.0, 84.0078125
1745468176.3670223, 137.5, 84.15234375
1745468176.3114717, 113.6, 84.0078125
1745468176.3635511, 133.0, 84.15234375
1745468176.3253586, 112.5, 84.14453125
1745468176.3670223, 133.9, 84.15234375
1745468176.274273, 145.1, 84.0078125
1745468176.4429107, 216.1, 84.15234375
1745468176.388847, 125.0, 84.15234375
1745468176.387857, 125.0, 84.15234375
1745468176.443904, 216.1, 84.15234375
1745468176.2871664, 134.4, 84.0078125
1745468176.3640475, 133.0, 84.15234375
1745468176.3928158, 125.0, 84.15234375
1745468176.3665273, 137.5, 84.15234375
1745468176.3174238, 125.0, 84.01171875
1745468176.3094873, 125.0, 84.0078125
1745468176.3283346, 112.5, 84.1484375
1745468176.3005602, 125.0, 84.0078125
1745468176.3412309, 120.2, 84.15234375
1745468176.3228807, 112.5, 84.01171875
1745468176.3362718, 114.7, 84.1484375
1745468176.3298228, 112.5, 84.1484375
1745468176.3387506, 120.2, 84.1484375
1745468176.3635511, 133.0, 84.15234375
1745468176.3799195, 137.5, 84.15234375
1745468176.3531353, 142.0, 84.15234375
1745468176.3918254, 125.0, 84.15234375
1745468176.2946067, 133.0, 84.0078125
1745468176.441919, 216.1, 84.15234375
1745468176.2946067, 133.0, 84.0078125
1745468176.4508471, 178.6, 84.15234375
1745468176.3804147, 133.0, 84.15234375
1745468176.2916327, 125.0, 84.0078125
1745468176.4513466, 178.6, 84.15234375
1745468176.3695045, 129.0, 84.15234375
1745468176.315935, 136.3, 84.0078125
1745468176.3278387, 112.5, 84.1484375
1745468176.3486733, 116.4, 84.15234375
1745468176.3595843, 133.0, 84.15234375
1745468176.2951038, 125.0, 84.0078125
1745468176.3456953, 112.5, 84.15234375
1745468176.3511505, 133.0, 84.15234375
1745468176.2946067, 133.0, 84.0078125
1745468176.3719823, 133.9, 84.15234375
1745468176.2698083, 150.0, 84.0078125
1745468176.3372645, 114.7, 84.1484375
1745468176.3298228, 112.5, 84.1484375
1745468176.3332946, 117.6, 84.1484375
1745468176.3392475, 114.7, 84.1484375
1745468176.387857, 125.0, 84.15234375
1745468176.3233757, 122.8, 84.01171875
1745468176.3432174, 118.1, 84.15234375
1745468176.3655367, 133.0, 84.15234375
1745468176.238063, 162.5, 84.0078125
1745468176.277743, 155.3, 84.0078125
1745468176.3283346, 112.5, 84.1484375
1745468176.3417265, 114.7, 84.15234375
1745468176.3551195, 133.0, 84.15234375
1745468176.387857, 125.0, 84.15234375
1745468176.3199039, 114.7, 84.01171875
1745468176.351648, 142.0, 84.15234375

1745468176.4553106, 170.3, 84.15234375
1745468176.3853753, 133.0, 84.15234375
1745468176.4300156, 177.3, 84.15234375
1745468176.4429107, 216.1, 84.15234375
1745468176.3873587, 133.0, 84.15234375
1745468176.3114717, 113.6, 84.0078125
1745468176.3387506, 112.5, 84.1484375
1745468176.243519, 143.3, 84.0078125
1745468176.374464, 133.9, 84.15234375
1745468176.3923194, 125.0, 84.15234375
1745468176.3536315, 133.0, 84.15234375
1745468176.240048, 149.6, 84.0078125
1745468176.3625586, 137.5, 84.15234375
1745468176.2638552, 160.3, 84.0078125
1745468176.3660324, 133.0, 84.15234375
1745468176.3526394, 142.0, 84.15234375
1745468176.3695045, 133.9, 84.15234375
1745468176.37496, 133.9, 84.15234375
1745468176.3620627, 137.5, 84.15234375
1745468176.3223844, 112.5, 84.01171875
1745468176.239552, 162.5, 84.0078125
1745468176.355615, 133.0, 84.15234375
1745468176.3422234, 110.8, 84.15234375
1745468176.2623668, 160.3, 84.0078125
1745468176.4503505, 178.6, 84.15234375
1745468176.3199039, 116.4, 84.01171875
1745468176.375951, 137.5, 84.15234375
1745468176.4329917, 177.3, 84.15234375
1745468176.3923194, 125.0, 84.15234375
1745468176.2762558, 145.1, 84.0078125
1745468176.3327987, 117.6, 84.1484375
1745468176.3372645, 114.7, 84.1484375
1745468176.3640475, 133.0, 84.15234375
1745468176.3392475, 110.8, 84.1484375
1745468176.3169265, 125.0, 84.01171875
1745468176.4374557, 163.5, 84.15234375
1745468176.4022393, 140.2, 84.15234375
1745468176.3179219, 116.4, 84.01171875
1745468176.3858712, 127.2, 84.15234375
1745468176.4002557, 136.2, 84.15234375
1745468176.3228807, 122.8, 84.01171875
1745468176.3665273, 133.0, 84.15234375
1745468176.375455, 137.5, 84.15234375
1745468176.3933105, 125.0, 84.15234375
1745468176.401247, 133.9, 84.15234375
1745468176.2936165, 125.0, 84.0078125
1745468176.3129609, 125.0, 84.0078125
1745468176.4047194, 151.2, 84.15234375
1745468176.3551195, 133.0, 84.15234375
1745468176.2732792, 155.3, 84.0078125
1745468176.3660324, 133.0, 84.15234375
1745468176.3571036, 137.5, 84.15234375
1745468176.397775, 133.0, 84.15234375
1745468176.4349754, 198.9, 84.15234375
1745468176.3590877, 137.5, 84.15234375
1745468176.3273425, 112.5, 84.1484375
1745468176.4483666, 170.3, 84.15234375
